File_Name,Label,Stage
Tomato_mosaic_virus/image (266).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (224).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (180).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (32).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (55).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (171).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (165).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (219).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (322).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (120).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (7).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (327).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (259).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (22).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (272).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (195).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (178).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (290).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (295).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (142).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (283).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (48).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (84).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (228).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (198).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (176).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (173).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (110).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (197).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (302).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (291).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (30).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (72).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (158).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (109).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (307).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (370).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (264).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (247).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (37).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (183).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (234).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (270).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (145).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (33).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (121).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (8).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (116).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (237).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (331).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (365).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (305).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (88).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (223).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (80).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (164).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (359).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (273).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (250).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (21).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (267).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (63).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (293).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (338).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (112).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (184).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (108).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (26).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (25).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (104).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (53).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (190).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (238).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (186).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (347).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (45).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (126).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (209).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (236).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (181).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (149).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (288).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (61).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (251).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (231).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (87).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (202).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (16).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (356).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (152).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (96).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (85).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (160).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (328).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (70).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (2).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (143).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (314).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (268).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (351).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (49).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (316).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (204).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (189).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (352).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (74).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (308).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (52).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (23).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (330).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (220).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (249).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (358).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (51).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (277).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (263).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (90).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (360).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (232).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (222).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (296).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (216).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (99).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (4).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (103).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (239).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (174).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (10).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (47).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (29).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (318).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (135).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (105).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (194).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (122).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (19).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (279).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (319).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (367).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (334).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (335).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (362).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (233).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (304).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (73).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (242).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (306).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (303).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (146).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (9).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (163).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (349).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (187).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (67).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (98).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (17).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (177).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (35).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (58).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (65).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (81).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (286).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (38).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (281).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (206).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (256).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (262).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (175).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (161).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (157).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (119).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (341).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (336).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (159).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (337).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (244).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (217).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (130).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (278).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (56).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (127).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (192).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (94).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (82).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (15).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (355).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (101).JPG,Tomato_mosaic_virus,valid
Tomato_mosaic_virus/image (114).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (201).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (369).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (227).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (188).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (102).JPG,Tomato_mosaic_virus,test
Tomato_mosaic_virus/image (166).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (14).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (299).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (243).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (258).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (325).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (229).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (214).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (196).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (309).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (34).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (170).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (31).JPG,Tomato_mosaic_virus,train
Tomato_mosaic_virus/image (346).JPG,Tomato_mosaic_virus,train
Early_blight/image (608).JPG,Early_blight,train
Early_blight/image (340).JPG,Early_blight,train
Early_blight/image (208).JPG,Early_blight,train
Early_blight/image (754).JPG,Early_blight,valid
Early_blight/image (69).JPG,Early_blight,valid
Early_blight/image (611).JPG,Early_blight,train
Early_blight/image (651).JPG,Early_blight,train
Early_blight/image (547).JPG,Early_blight,train
Early_blight/image (117).JPG,Early_blight,train
Early_blight/image (241).JPG,Early_blight,train
Early_blight/image (813).JPG,Early_blight,train
Early_blight/image (678).JPG,Early_blight,valid
Early_blight/image (257).JPG,Early_blight,valid
Early_blight/image (621).JPG,Early_blight,train
Early_blight/image (245).JPG,Early_blight,train
Early_blight/image (932).JPG,Early_blight,train
Early_blight/image (673).JPG,Early_blight,train
Early_blight/image (378).JPG,Early_blight,valid
Early_blight/image (118).JPG,Early_blight,train
Early_blight/image (54).JPG,Early_blight,valid
Early_blight/image (139).JPG,Early_blight,train
Early_blight/image (909).JPG,Early_blight,train
Early_blight/image (558).JPG,Early_blight,train
Early_blight/image (137).JPG,Early_blight,valid
Early_blight/image (402).JPG,Early_blight,train
Early_blight/image (389).JPG,Early_blight,train
Early_blight/image (998).JPG,Early_blight,train
Early_blight/image (43).JPG,Early_blight,train
Early_blight/image (706).JPG,Early_blight,train
Early_blight/image (138).JPG,Early_blight,train
Early_blight/image (492).JPG,Early_blight,train
Early_blight/image (792).JPG,Early_blight,train
Early_blight/image (575).JPG,Early_blight,train
Early_blight/image (342).JPG,Early_blight,train
Early_blight/image (436).JPG,Early_blight,train
Early_blight/image (128).JPG,Early_blight,valid
Early_blight/image (861).JPG,Early_blight,train
Early_blight/image (230).JPG,Early_blight,train
Early_blight/image (13).JPG,Early_blight,train
Early_blight/image (623).JPG,Early_blight,train
Early_blight/image (664).JPG,Early_blight,train
Early_blight/image (3).JPG,Early_blight,train
Early_blight/image (852).JPG,Early_blight,train
Early_blight/image (722).JPG,Early_blight,train
Early_blight/image (553).JPG,Early_blight,train
Early_blight/image (845).JPG,Early_blight,train
Early_blight/image (433).JPG,Early_blight,train
Early_blight/image (863).JPG,Early_blight,train
Early_blight/image (496).JPG,Early_blight,train
Early_blight/image (917).JPG,Early_blight,train
Early_blight/image (671).JPG,Early_blight,train
Early_blight/image (76).JPG,Early_blight,train
Early_blight/image (506).JPG,Early_blight,test
Early_blight/image (795).JPG,Early_blight,train
Early_blight/image (282).JPG,Early_blight,valid
Early_blight/image (803).JPG,Early_blight,valid
Early_blight/image (115).JPG,Early_blight,train
Early_blight/image (411).JPG,Early_blight,test
Early_blight/image (361).JPG,Early_blight,train
Early_blight/image (903).JPG,Early_blight,train
Early_blight/image (315).JPG,Early_blight,train
Early_blight/image (484).JPG,Early_blight,train
Early_blight/image (844).JPG,Early_blight,train
Early_blight/image (357).JPG,Early_blight,train
Early_blight/image (908).JPG,Early_blight,train
Early_blight/image (311).JPG,Early_blight,train
Early_blight/image (398).JPG,Early_blight,train
Early_blight/image (708).JPG,Early_blight,train
Early_blight/image (252).JPG,Early_blight,test
Early_blight/image (823).JPG,Early_blight,train
Early_blight/image (942).JPG,Early_blight,train
Early_blight/image (199).JPG,Early_blight,train
Early_blight/image (301).JPG,Early_blight,train
Early_blight/image (134).JPG,Early_blight,test
Early_blight/image (193).JPG,Early_blight,train
Early_blight/image (995).JPG,Early_blight,train
Early_blight/image (501).JPG,Early_blight,train
Early_blight/image (62).JPG,Early_blight,valid
Early_blight/image (662).JPG,Early_blight,train
Early_blight/image (6).JPG,Early_blight,train
Early_blight/image (799).JPG,Early_blight,train
Early_blight/image (977).JPG,Early_blight,valid
Early_blight/image (822).JPG,Early_blight,train
Early_blight/image (525).JPG,Early_blight,train
Early_blight/image (883).JPG,Early_blight,train
Early_blight/image (752).JPG,Early_blight,test
Early_blight/image (610).JPG,Early_blight,train
Early_blight/image (742).JPG,Early_blight,train
Early_blight/image (550).JPG,Early_blight,valid
Early_blight/image (597).JPG,Early_blight,train
Early_blight/image (1).JPG,Early_blight,train
Early_blight/image (726).JPG,Early_blight,train
Early_blight/image (798).JPG,Early_blight,train
Early_blight/image (674).JPG,Early_blight,valid
Early_blight/image (292).JPG,Early_blight,train
Early_blight/image (453).JPG,Early_blight,train
Early_blight/image (179).JPG,Early_blight,train
Early_blight/image (260).JPG,Early_blight,train
Early_blight/image (604).JPG,Early_blight,train
Early_blight/image (344).JPG,Early_blight,train
Early_blight/image (147).JPG,Early_blight,train
Early_blight/image (124).JPG,Early_blight,train
Early_blight/image (467).JPG,Early_blight,train
Early_blight/image (697).JPG,Early_blight,train
Early_blight/image (878).JPG,Early_blight,test
Early_blight/image (185).JPG,Early_blight,train
Early_blight/image (582).JPG,Early_blight,test
Early_blight/image (947).JPG,Early_blight,train
Early_blight/image (733).JPG,Early_blight,train
Early_blight/image (519).JPG,Early_blight,train
Early_blight/image (200).JPG,Early_blight,train
Early_blight/image (775).JPG,Early_blight,train
Early_blight/image (789).JPG,Early_blight,valid
Early_blight/image (150).JPG,Early_blight,train
Early_blight/image (937).JPG,Early_blight,valid
Early_blight/image (271).JPG,Early_blight,train
Early_blight/image (154).JPG,Early_blight,train
Early_blight/image (517).JPG,Early_blight,train
Early_blight/image (353).JPG,Early_blight,train
Early_blight/image (77).JPG,Early_blight,train
Early_blight/image (44).JPG,Early_blight,train
Early_blight/image (818).JPG,Early_blight,train
Early_blight/image (426).JPG,Early_blight,train
Early_blight/image (75).JPG,Early_blight,train
Early_blight/image (320).JPG,Early_blight,train
Early_blight/image (368).JPG,Early_blight,train
Early_blight/image (255).JPG,Early_blight,valid
Early_blight/image (962).JPG,Early_blight,train
Early_blight/image (427).JPG,Early_blight,train
Early_blight/image (431).JPG,Early_blight,train
Early_blight/image (520).JPG,Early_blight,train
Early_blight/image (207).JPG,Early_blight,train
Early_blight/image (364).JPG,Early_blight,train
Early_blight/image (728).JPG,Early_blight,valid
Early_blight/image (581).JPG,Early_blight,train
Early_blight/image (221).JPG,Early_blight,train
Early_blight/image (846).JPG,Early_blight,train
Early_blight/image (974).JPG,Early_blight,test
Early_blight/image (870).JPG,Early_blight,test
Early_blight/image (984).JPG,Early_blight,train
Early_blight/image (419).JPG,Early_blight,train
Early_blight/image (246).JPG,Early_blight,valid
Early_blight/image (996).JPG,Early_blight,train
Early_blight/image (140).JPG,Early_blight,train
Early_blight/image (321).JPG,Early_blight,valid
Early_blight/image (691).JPG,Early_blight,test
Early_blight/image (39).JPG,Early_blight,train
Early_blight/image (350).JPG,Early_blight,train
Early_blight/image (280).JPG,Early_blight,train
Early_blight/image (649).JPG,Early_blight,train
Early_blight/image (764).JPG,Early_blight,test
Early_blight/image (794).JPG,Early_blight,test
Early_blight/image (27).JPG,Early_blight,train
Early_blight/image (780).JPG,Early_blight,train
Early_blight/image (148).JPG,Early_blight,test
Early_blight/image (692).JPG,Early_blight,train
Early_blight/image (205).JPG,Early_blight,train
Early_blight/image (167).JPG,Early_blight,test
Early_blight/image (261).JPG,Early_blight,train
Early_blight/image (226).JPG,Early_blight,train
Early_blight/image (640).JPG,Early_blight,valid
Early_blight/image (339).JPG,Early_blight,train
Early_blight/image (636).JPG,Early_blight,train
Early_blight/image (593).JPG,Early_blight,train
Early_blight/image (46).JPG,Early_blight,train
Early_blight/image (391).JPG,Early_blight,train
Early_blight/image (113).JPG,Early_blight,train
Early_blight/image (758).JPG,Early_blight,test
Early_blight/image (78).JPG,Early_blight,train
Early_blight/image (554).JPG,Early_blight,train
Early_blight/image (472).JPG,Early_blight,train
Early_blight/image (891).JPG,Early_blight,test
Early_blight/image (633).JPG,Early_blight,train
Early_blight/image (850).JPG,Early_blight,train
Early_blight/image (828).JPG,Early_blight,train
Early_blight/image (953).JPG,Early_blight,train
Early_blight/image (535).JPG,Early_blight,valid
Early_blight/image (585).JPG,Early_blight,train
Early_blight/image (18).JPG,Early_blight,train
Early_blight/image (849).JPG,Early_blight,train
Early_blight/image (50).JPG,Early_blight,train
Early_blight/image (373).JPG,Early_blight,train
Early_blight/image (372).JPG,Early_blight,train
Early_blight/image (100).JPG,Early_blight,train
Early_blight/image (872).JPG,Early_blight,train
Early_blight/image (483).JPG,Early_blight,test
Early_blight/image (215).JPG,Early_blight,train
Early_blight/image (437).JPG,Early_blight,train
Early_blight/image (763).JPG,Early_blight,valid
Early_blight/image (741).JPG,Early_blight,train
Early_blight/image (111).JPG,Early_blight,valid
Early_blight/image (169).JPG,Early_blight,train
Early_blight/image (40).JPG,Early_blight,train
Early_blight/image (332).JPG,Early_blight,train
Early_blight/image (747).JPG,Early_blight,valid
Early_blight/image (438).JPG,Early_blight,train
Early_blight/image (918).JPG,Early_blight,train
Early_blight/image (675).JPG,Early_blight,train
Early_blight/image (274).JPG,Early_blight,train
Early_blight/image (28).JPG,Early_blight,train
Early_blight/image (384).JPG,Early_blight,train
Early_blight/image (709).JPG,Early_blight,test
Early_blight/image (106).JPG,Early_blight,valid
Early_blight/image (313).JPG,Early_blight,train
Early_blight/image (667).JPG,Early_blight,train
Early_blight/image (677).JPG,Early_blight,train
Early_blight/image (454).JPG,Early_blight,train
Early_blight/image (434).JPG,Early_blight,train
Early_blight/image (658).JPG,Early_blight,train
Early_blight/image (131).JPG,Early_blight,valid
Early_blight/image (710).JPG,Early_blight,train
Early_blight/image (572).JPG,Early_blight,train
Early_blight/image (999).JPG,Early_blight,train
Early_blight/image (284).JPG,Early_blight,train
Early_blight/image (385).JPG,Early_blight,train
Early_blight/image (83).JPG,Early_blight,train
Early_blight/image (97).JPG,Early_blight,train
Early_blight/image (963).JPG,Early_blight,train
Early_blight/image (253).JPG,Early_blight,train
Early_blight/image (60).JPG,Early_blight,train
Early_blight/image (203).JPG,Early_blight,valid
Early_blight/image (796).JPG,Early_blight,train
Early_blight/image (591).JPG,Early_blight,test
Early_blight/image (684).JPG,Early_blight,train
Early_blight/image (275).JPG,Early_blight,train
Early_blight/image (59).JPG,Early_blight,train
Early_blight/image (379).JPG,Early_blight,train
Early_blight/image (533).JPG,Early_blight,train
Early_blight/image (650).JPG,Early_blight,valid
Early_blight/image (475).JPG,Early_blight,train
Early_blight/image (871).JPG,Early_blight,train
Early_blight/image (323).JPG,Early_blight,train
Early_blight/image (326).JPG,Early_blight,train
Early_blight/image (317).JPG,Early_blight,train
Early_blight/image (609).JPG,Early_blight,train
Early_blight/image (156).JPG,Early_blight,valid
Early_blight/image (12).JPG,Early_blight,train
Early_blight/image (586).JPG,Early_blight,train
Early_blight/image (345).JPG,Early_blight,train
Early_blight/image (887).JPG,Early_blight,train
Early_blight/image (312).JPG,Early_blight,train
Early_blight/image (676).JPG,Early_blight,train
Early_blight/image (287).JPG,Early_blight,train
Early_blight/image (211).JPG,Early_blight,train
Early_blight/image (125).JPG,Early_blight,test
Early_blight/image (324).JPG,Early_blight,test
Early_blight/image (212).JPG,Early_blight,train
Early_blight/image (24).JPG,Early_blight,train
Early_blight/image (432).JPG,Early_blight,train
Early_blight/image (901).JPG,Early_blight,train
Early_blight/image (409).JPG,Early_blight,train
Early_blight/image (569).JPG,Early_blight,train
Early_blight/image (985).JPG,Early_blight,train
Early_blight/image (505).JPG,Early_blight,valid
Early_blight/image (471).JPG,Early_blight,train
Early_blight/image (546).JPG,Early_blight,train
Early_blight/image (107).JPG,Early_blight,train
Early_blight/image (265).JPG,Early_blight,test
Early_blight/image (815).JPG,Early_blight,train
Early_blight/image (625).JPG,Early_blight,train
Early_blight/image (71).JPG,Early_blight,train
Early_blight/image (965).JPG,Early_blight,train
Early_blight/image (877).JPG,Early_blight,train
Early_blight/image (616).JPG,Early_blight,train
Early_blight/image (371).JPG,Early_blight,train
Early_blight/image (518).JPG,Early_blight,train
Early_blight/image (644).JPG,Early_blight,train
Early_blight/image (294).JPG,Early_blight,train
Early_blight/image (510).JPG,Early_blight,train
Early_blight/image (463).JPG,Early_blight,train
Early_blight/image (455).JPG,Early_blight,test
Early_blight/image (753).JPG,Early_blight,train
Early_blight/image (661).JPG,Early_blight,train
Early_blight/image (718).JPG,Early_blight,valid
Early_blight/image (894).JPG,Early_blight,train
Early_blight/image (652).JPG,Early_blight,valid
Early_blight/image (42).JPG,Early_blight,train
Early_blight/image (864).JPG,Early_blight,train
Early_blight/image (470).JPG,Early_blight,valid
Early_blight/image (670).JPG,Early_blight,train
Early_blight/image (842).JPG,Early_blight,train
Early_blight/image (773).JPG,Early_blight,test
Early_blight/image (153).JPG,Early_blight,valid
Early_blight/image (162).JPG,Early_blight,train
Early_blight/image (129).JPG,Early_blight,valid
Early_blight/image (578).JPG,Early_blight,valid
Early_blight/image (612).JPG,Early_blight,train
Early_blight/image (248).JPG,Early_blight,train
Early_blight/image (800).JPG,Early_blight,train
Early_blight/image (405).JPG,Early_blight,train
Early_blight/image (867).JPG,Early_blight,train
Early_blight/image (921).JPG,Early_blight,train
Early_blight/image (530).JPG,Early_blight,train
Early_blight/image (899).JPG,Early_blight,train
